stage,elapsed_us
scheduler.adapter_pop,83199.4
scheduler.enqueue_microbatch,11.291
scheduler.build_microbatch,24.154
scheduler.decode_pop,75639.9
scheduler.adapter_pop,74499.8
scheduler.enqueue_microbatch,10.722
scheduler.build_microbatch,22.458
scheduler.decode_pop,73864
scheduler.adapter_pop,74143.5
scheduler.enqueue_microbatch,5.637
scheduler.build_microbatch,10.582
scheduler.decode_pop,83878.9
scheduler.adapter_pop,84946.1
scheduler.enqueue_microbatch,7.171
scheduler.build_microbatch,13.515
scheduler.decode_pop,75395.6
scheduler.adapter_pop,75211.1
scheduler.enqueue_microbatch,9.03
scheduler.build_microbatch,20.075
scheduler.decode_pop,78730.7
scheduler.adapter_pop,78255
scheduler.enqueue_microbatch,4.863
scheduler.build_microbatch,9.839
scheduler.decode_pop,86504.2
scheduler.adapter_pop,86367.9
scheduler.enqueue_microbatch,11.023
scheduler.build_microbatch,21.216
scheduler.decode_pop,79967.1
scheduler.adapter_pop,80267.7
scheduler.enqueue_microbatch,12.21
scheduler.build_microbatch,25.138
scheduler.decode_pop,81571
scheduler.adapter_pop,81771.7
scheduler.enqueue_microbatch,9.302
scheduler.build_microbatch,20.896
scheduler.decode_pop,80901.4
scheduler.adapter_pop,82492.7
scheduler.enqueue_microbatch,9.498
scheduler.build_microbatch,21.463
scheduler.decode_pop,75622.2
scheduler.adapter_pop,77401.7
scheduler.enqueue_microbatch,4.48
scheduler.build_microbatch,11.49
scheduler.decode_pop,82569.9
scheduler.adapter_pop,82865.6
scheduler.enqueue_microbatch,7.739
scheduler.build_microbatch,19.846
scheduler.decode_pop,74173.1
scheduler.adapter_pop,75641.7
scheduler.enqueue_microbatch,4.445
scheduler.build_microbatch,9.414
scheduler.decode_pop,78455
scheduler.adapter_pop,77332.7
scheduler.enqueue_microbatch,6.092
scheduler.build_microbatch,14.004
scheduler.decode_pop,87058.8
scheduler.adapter_pop,85212.5
scheduler.enqueue_microbatch,4.053
scheduler.build_microbatch,13.161
scheduler.decode_pop,75763.2
scheduler.adapter_pop,77117.2
scheduler.enqueue_microbatch,7.817
scheduler.build_microbatch,19.294
scheduler.decode_pop,85443.5
scheduler.adapter_pop,83681.3
scheduler.enqueue_microbatch,11.786
scheduler.build_microbatch,24.853
scheduler.decode_pop,82161.4
scheduler.adapter_pop,82098.5
scheduler.enqueue_microbatch,3.991
scheduler.build_microbatch,9.462
scheduler.decode_pop,75842.8
scheduler.adapter_pop,76460.9
scheduler.enqueue_microbatch,10.472
scheduler.build_microbatch,19.433
scheduler.decode_pop,83049
scheduler.adapter_pop,81098.1
scheduler.enqueue_microbatch,11.554
scheduler.build_microbatch,23.103
scheduler.decode_pop,79188.9
scheduler.adapter_pop,80644.4
scheduler.enqueue_microbatch,10.988
scheduler.build_microbatch,24.409
scheduler.decode_pop,79955.9
scheduler.adapter_pop,80939
scheduler.enqueue_microbatch,11.407
scheduler.build_microbatch,43.367
scheduler.decode_pop,82386.1
scheduler.adapter_pop,84931.2
scheduler.enqueue_microbatch,11.771
scheduler.build_microbatch,19.938
scheduler.decode_pop,77911.9
scheduler.adapter_pop,76946.6
scheduler.enqueue_microbatch,11.637
scheduler.build_microbatch,20.311
scheduler.decode_pop,80233.5
scheduler.adapter_pop,79925.6
scheduler.enqueue_microbatch,4.117
scheduler.build_microbatch,11.867
scheduler.decode_pop,80817.5
scheduler.adapter_pop,80989.3
scheduler.enqueue_microbatch,6.261
scheduler.build_microbatch,14.888
scheduler.decode_pop,74634.2
scheduler.adapter_pop,73403.2
scheduler.enqueue_microbatch,4.752
scheduler.build_microbatch,11.32
scheduler.decode_pop,77596.9
scheduler.adapter_pop,78860.8
scheduler.enqueue_microbatch,10.935
scheduler.build_microbatch,19.339
scheduler.decode_pop,81365.7
scheduler.adapter_pop,81353.1
scheduler.enqueue_microbatch,19.835
scheduler.build_microbatch,31.025
scheduler.decode_pop,81779.8
scheduler.adapter_pop,81331.6
scheduler.enqueue_microbatch,3.982
scheduler.build_microbatch,11.533
scheduler.decode_pop,82821.1
scheduler.adapter_pop,82064.9
scheduler.enqueue_microbatch,6.287
scheduler.build_microbatch,15.049
scheduler.decode_pop,81967.5
scheduler.adapter_pop,82278
scheduler.enqueue_microbatch,6.613
scheduler.build_microbatch,15.181
scheduler.decode_pop,79788.5
scheduler.adapter_pop,79155.6
scheduler.enqueue_microbatch,6.893
scheduler.build_microbatch,13.715
scheduler.decode_pop,74815.8
scheduler.adapter_pop,73702.6
scheduler.enqueue_microbatch,6.293
scheduler.build_microbatch,16.833
scheduler.decode_pop,84275.7
scheduler.adapter_pop,84770.2
scheduler.enqueue_microbatch,4.45
scheduler.build_microbatch,10.924
scheduler.decode_pop,78366.7
scheduler.adapter_pop,76792
scheduler.enqueue_microbatch,7.392
scheduler.build_microbatch,12.797
scheduler.decode_pop,82273.4
scheduler.adapter_pop,82964.6
scheduler.enqueue_microbatch,7.597
scheduler.build_microbatch,15.19
scheduler.decode_pop,82995.3
scheduler.adapter_pop,82965.8
scheduler.enqueue_microbatch,6.234
scheduler.build_microbatch,14.705
scheduler.decode_pop,78740
scheduler.adapter_pop,78677.8
scheduler.enqueue_microbatch,15.102
scheduler.build_microbatch,25.993
scheduler.decode_pop,81814.9
scheduler.adapter_pop,83114
scheduler.enqueue_microbatch,6.498
scheduler.build_microbatch,17.963
scheduler.decode_pop,78168.5
scheduler.adapter_pop,77478.3
scheduler.enqueue_microbatch,6.506
scheduler.build_microbatch,19.324
scheduler.decode_pop,79034
scheduler.adapter_pop,80373.8
scheduler.enqueue_microbatch,12.166
scheduler.build_microbatch,26.3
scheduler.decode_pop,80962.4
scheduler.adapter_pop,81268.3
scheduler.enqueue_microbatch,6.947
scheduler.build_microbatch,18.44
scheduler.decode_pop,81643.8
scheduler.adapter_pop,81212.8
scheduler.enqueue_microbatch,5.449
scheduler.build_microbatch,14.314
scheduler.decode_pop,76601.5
scheduler.adapter_pop,77657
scheduler.enqueue_microbatch,9.845
scheduler.build_microbatch,18.621
scheduler.decode_pop,84189.5
scheduler.adapter_pop,83863
scheduler.enqueue_microbatch,6.45
scheduler.build_microbatch,11.347
scheduler.decode_pop,73506.6
scheduler.adapter_pop,72918.4
scheduler.enqueue_microbatch,11.219
scheduler.build_microbatch,19.364
scheduler.decode_pop,79808.7
scheduler.adapter_pop,79921.9
scheduler.enqueue_microbatch,7.679
scheduler.build_microbatch,20.186
scheduler.decode_pop,83494.7
scheduler.adapter_pop,83977.9
scheduler.enqueue_microbatch,10.098
scheduler.build_microbatch,18.125
scheduler.decode_pop,75777.2
scheduler.adapter_pop,75512.1
scheduler.enqueue_microbatch,6.782
scheduler.build_microbatch,18.439
scheduler.decode_pop,84408.8
scheduler.adapter_pop,85024
scheduler.enqueue_microbatch,7.375
scheduler.build_microbatch,16.312
scheduler.decode_pop,78170.5
scheduler.adapter_pop,78795.8
scheduler.enqueue_microbatch,7.579
scheduler.build_microbatch,14.6
scheduler.decode_pop,79938.7
scheduler.adapter_pop,77877.8
scheduler.enqueue_microbatch,9.923
scheduler.build_microbatch,21.668
scheduler.decode_pop,81372.8
scheduler.adapter_pop,80956.8
scheduler.enqueue_microbatch,7.123
scheduler.build_microbatch,13.661
scheduler.decode_pop,75329.7
scheduler.adapter_pop,74115
scheduler.enqueue_microbatch,6.297
scheduler.build_microbatch,16.419
scheduler.decode_pop,79195.1
scheduler.adapter_pop,77743.9
scheduler.enqueue_microbatch,4.708
scheduler.build_microbatch,11.029
scheduler.decode_pop,76482.5
scheduler.adapter_pop,76544
scheduler.enqueue_microbatch,6.249
scheduler.build_microbatch,15.314
scheduler.decode_pop,84760.2
scheduler.adapter_pop,86332.3
scheduler.enqueue_microbatch,7.247
scheduler.build_microbatch,13.527
scheduler.decode_pop,79831.6
scheduler.adapter_pop,80437.7
scheduler.enqueue_microbatch,47.029
scheduler.build_microbatch,62.728
scheduler.decode_pop,81517.9
scheduler.adapter_pop,83004.5
scheduler.enqueue_microbatch,6.893
scheduler.build_microbatch,16.165
scheduler.decode_pop,81244.1
scheduler.adapter_pop,81311.7
scheduler.enqueue_microbatch,10.302
scheduler.build_microbatch,24.724
scheduler.decode_pop,77531.7
scheduler.adapter_pop,77207
scheduler.enqueue_microbatch,9.407
scheduler.build_microbatch,17.47
scheduler.decode_pop,80628.9
scheduler.adapter_pop,80632.6
scheduler.enqueue_microbatch,10.238
scheduler.build_microbatch,23.633
scheduler.decode_pop,83287.9
scheduler.adapter_pop,83196.3
scheduler.enqueue_microbatch,7.067
scheduler.build_microbatch,17.55
scheduler.decode_pop,80136.3
scheduler.adapter_pop,81488.4
scheduler.enqueue_microbatch,7.992
scheduler.build_microbatch,20.006
scheduler.decode_pop,81339.7
scheduler.adapter_pop,81349.4
scheduler.enqueue_microbatch,11.55
scheduler.build_microbatch,19.41
scheduler.decode_pop,80238.1
scheduler.adapter_pop,80229.1
scheduler.enqueue_microbatch,8.974
scheduler.build_microbatch,16.516
scheduler.decode_pop,76751.5
scheduler.adapter_pop,76164.2
scheduler.enqueue_microbatch,8.978
scheduler.build_microbatch,18.165
scheduler.decode_pop,81605.3
scheduler.adapter_pop,81342
scheduler.enqueue_microbatch,9.42
scheduler.build_microbatch,35.22
scheduler.decode_pop,79424.6
scheduler.adapter_pop,78851.9
scheduler.enqueue_microbatch,6.218
scheduler.build_microbatch,18.191
scheduler.decode_pop,79426.3
scheduler.adapter_pop,79148.7
scheduler.enqueue_microbatch,6.645
scheduler.build_microbatch,18.713
scheduler.decode_pop,81043.7
scheduler.adapter_pop,81099
scheduler.enqueue_microbatch,9.475
scheduler.build_microbatch,16.667
scheduler.decode_pop,79338.6
scheduler.adapter_pop,79275.3
scheduler.enqueue_microbatch,11.02
scheduler.build_microbatch,22.599
scheduler.decode_pop,77813.4
scheduler.adapter_pop,76544
scheduler.enqueue_microbatch,10.848
scheduler.build_microbatch,23.465
scheduler.decode_pop,85146.7
scheduler.adapter_pop,84885.8
scheduler.enqueue_microbatch,7.056
scheduler.build_microbatch,12.579
scheduler.decode_pop,75043.8
scheduler.adapter_pop,74989.8
scheduler.enqueue_microbatch,6.29
scheduler.build_microbatch,17.98
scheduler.decode_pop,78376.7
scheduler.adapter_pop,78628.1
scheduler.enqueue_microbatch,7.411
scheduler.build_microbatch,34.192
scheduler.decode_pop,82397.8
scheduler.adapter_pop,82738.2
scheduler.enqueue_microbatch,5.61
scheduler.build_microbatch,13.636
scheduler.decode_pop,76843.4
scheduler.adapter_pop,76261.6
scheduler.enqueue_microbatch,4.639
scheduler.build_microbatch,11.372
scheduler.decode_pop,82109.7
scheduler.adapter_pop,81877.3
scheduler.enqueue_microbatch,3.009
scheduler.build_microbatch,8.682
scheduler.decode_pop,75858.7
scheduler.adapter_pop,74318.1
scheduler.enqueue_microbatch,6.413
scheduler.build_microbatch,13.949
scheduler.decode_pop,81007.1
scheduler.adapter_pop,81867.3
scheduler.enqueue_microbatch,4.627
scheduler.build_microbatch,8.535
scheduler.decode_pop,75765.3
scheduler.adapter_pop,75329.2
scheduler.enqueue_microbatch,5.554
scheduler.build_microbatch,12.379
scheduler.decode_pop,80772.6
scheduler.adapter_pop,80174.1
scheduler.enqueue_microbatch,4.217
scheduler.build_microbatch,8.003
scheduler.decode_pop,83242.5
scheduler.adapter_pop,83116
scheduler.enqueue_microbatch,15.72
scheduler.build_microbatch,23.221
scheduler.decode_pop,73227.1
scheduler.adapter_pop,72456.6
scheduler.enqueue_microbatch,4.117
scheduler.build_microbatch,11.986
scheduler.decode_pop,88899.8
scheduler.adapter_pop,90099
scheduler.enqueue_microbatch,5.373
scheduler.build_microbatch,13.439
scheduler.decode_pop,79573.2
scheduler.adapter_pop,80532.4
scheduler.enqueue_microbatch,6.607
scheduler.build_microbatch,11.208
scheduler.decode_pop,82530.2
scheduler.adapter_pop,83554
scheduler.enqueue_microbatch,6.905
scheduler.build_microbatch,14.076
scheduler.decode_pop,83705.5
scheduler.adapter_pop,84828.3
scheduler.enqueue_microbatch,3.417
scheduler.build_microbatch,7.622
scheduler.decode_pop,74016.7
scheduler.adapter_pop,74345.1
scheduler.enqueue_microbatch,3.046
scheduler.build_microbatch,7.126
scheduler.decode_pop,80793.8
scheduler.adapter_pop,79371.2
scheduler.enqueue_microbatch,3.85
scheduler.build_microbatch,10.556
scheduler.decode_pop,78137.4
scheduler.adapter_pop,78281.3
scheduler.enqueue_microbatch,3.15
scheduler.build_microbatch,8.453
scheduler.decode_pop,76654.8
scheduler.adapter_pop,75384.7
scheduler.enqueue_microbatch,2.681
scheduler.build_microbatch,10.555
scheduler.decode_pop,79690.8
scheduler.adapter_pop,78454.7
scheduler.enqueue_microbatch,2.922
scheduler.build_microbatch,6.058
scheduler.decode_pop,77754.1
scheduler.adapter_pop,77484.7
scheduler.enqueue_microbatch,3.815
scheduler.build_microbatch,11.136
scheduler.decode_pop,76395
scheduler.adapter_pop,76238.3
scheduler.enqueue_microbatch,3.82
scheduler.build_microbatch,7.832
scheduler.decode_pop,87402.5
scheduler.adapter_pop,88339
scheduler.enqueue_microbatch,4.96
scheduler.build_microbatch,10.736
scheduler.decode_pop,79580.8
scheduler.adapter_pop,79733.1
scheduler.enqueue_microbatch,6.913
scheduler.build_microbatch,13.083
scheduler.decode_pop,80131
scheduler.adapter_pop,81278.7
scheduler.enqueue_microbatch,38.588
scheduler.build_microbatch,45.135
scheduler.decode_pop,81209.2
scheduler.adapter_pop,81882
scheduler.enqueue_microbatch,6.786
scheduler.build_microbatch,14.116
scheduler.decode_pop,73331.5
scheduler.adapter_pop,72129.5
scheduler.enqueue_microbatch,3.778
scheduler.build_microbatch,8.936
scheduler.decode_pop,86656.2
scheduler.adapter_pop,87133.9
scheduler.enqueue_microbatch,5.698
scheduler.build_microbatch,20.482
scheduler.decode_pop,83709.9
scheduler.adapter_pop,83677.8
scheduler.enqueue_microbatch,5.584
scheduler.build_microbatch,11.393
scheduler.decode_pop,81797.3
scheduler.adapter_pop,80391.7
scheduler.enqueue_microbatch,8.578
scheduler.build_microbatch,16.425
scheduler.decode_pop,81983.2
scheduler.adapter_pop,81951.8
scheduler.enqueue_microbatch,2.944
scheduler.build_microbatch,7.749
scheduler.decode_pop,71338.4
scheduler.adapter_pop,71213.4
scheduler.enqueue_microbatch,6.321
scheduler.build_microbatch,19.537
scheduler.decode_pop,80081.6
scheduler.adapter_pop,80916.6
scheduler.enqueue_microbatch,4.818
scheduler.build_microbatch,33.254
scheduler.decode_pop,76692.4
scheduler.adapter_pop,77202.3
scheduler.enqueue_microbatch,5.21
scheduler.build_microbatch,10.995
scheduler.decode_pop,76024.5
scheduler.adapter_pop,76404.8
scheduler.enqueue_microbatch,4.359
scheduler.build_microbatch,10.501
scheduler.decode_pop,85535.8
scheduler.adapter_pop,85106.3
scheduler.enqueue_microbatch,5.717
scheduler.build_microbatch,12.854
scheduler.decode_pop,78030.2
scheduler.adapter_pop,78507
scheduler.enqueue_microbatch,5.002
scheduler.build_microbatch,11.361
scheduler.decode_pop,86296.6
scheduler.adapter_pop,85901.8
scheduler.enqueue_microbatch,2.821
scheduler.build_microbatch,8.574
scheduler.decode_pop,86499
scheduler.adapter_pop,86485.4
scheduler.enqueue_microbatch,4.233
scheduler.build_microbatch,10.415
scheduler.decode_pop,78347.9
scheduler.adapter_pop,79549.6
scheduler.enqueue_microbatch,3.767
scheduler.build_microbatch,11.296
scheduler.decode_pop,79811.5
scheduler.adapter_pop,79814.5
scheduler.enqueue_microbatch,5.472
scheduler.build_microbatch,11.4
scheduler.decode_pop,73685.4
scheduler.adapter_pop,74956.8
scheduler.enqueue_microbatch,6.983
scheduler.build_microbatch,15.027
scheduler.decode_pop,76363.1
scheduler.adapter_pop,76696.8
scheduler.enqueue_microbatch,5.494
scheduler.build_microbatch,12.395
scheduler.decode_pop,81158
scheduler.adapter_pop,80015.6
scheduler.enqueue_microbatch,3.944
scheduler.build_microbatch,10.382
scheduler.decode_pop,79154.4
scheduler.adapter_pop,77225.9
scheduler.enqueue_microbatch,10.022
scheduler.build_microbatch,23.083
scheduler.decode_pop,86285.5
scheduler.adapter_pop,86622.6
scheduler.enqueue_microbatch,3.869
scheduler.build_microbatch,10.964
scheduler.decode_pop,78409.8
scheduler.adapter_pop,78257.9
scheduler.enqueue_microbatch,5.687
scheduler.build_microbatch,14.533
scheduler.decode_pop,78649.6
scheduler.adapter_pop,80003.4
scheduler.enqueue_microbatch,3.384
scheduler.build_microbatch,8.06
scheduler.decode_pop,83326.1
scheduler.adapter_pop,84295.4
scheduler.enqueue_microbatch,5.929
scheduler.build_microbatch,12.026
scheduler.decode_pop,78187.2
scheduler.adapter_pop,78162.2
scheduler.enqueue_microbatch,4.403
scheduler.build_microbatch,9.679
scheduler.decode_pop,79557.6
scheduler.adapter_pop,79085.7
scheduler.enqueue_microbatch,4.644
scheduler.build_microbatch,9.112
scheduler.decode_pop,78240.9
scheduler.adapter_pop,77967.3
scheduler.enqueue_microbatch,5.837
scheduler.build_microbatch,12.416
scheduler.decode_pop,78271.7
scheduler.adapter_pop,78644.6
scheduler.enqueue_microbatch,7.158
scheduler.build_microbatch,15.032
scheduler.decode_pop,76924
scheduler.adapter_pop,75146.1
scheduler.enqueue_microbatch,10.474
scheduler.build_microbatch,20.145
scheduler.decode_pop,83724.3
scheduler.adapter_pop,83920.6
scheduler.enqueue_microbatch,7.119
scheduler.build_microbatch,16.41
scheduler.decode_pop,83879.4
scheduler.adapter_pop,83186.8
scheduler.enqueue_microbatch,4.997
scheduler.build_microbatch,13.998
scheduler.decode_pop,79989.8
scheduler.adapter_pop,79049
scheduler.enqueue_microbatch,5.501
scheduler.build_microbatch,10.099
scheduler.decode_pop,79034.1
scheduler.adapter_pop,80215.6
scheduler.enqueue_microbatch,4.023
scheduler.build_microbatch,12.927
scheduler.decode_pop,82199.8
scheduler.adapter_pop,82652.6
scheduler.enqueue_microbatch,9.076
scheduler.build_microbatch,15.706
scheduler.decode_pop,77293.7
scheduler.adapter_pop,78005.4
scheduler.enqueue_microbatch,5.524
scheduler.build_microbatch,10.978
scheduler.decode_pop,76572.6
scheduler.adapter_pop,76707.5
scheduler.enqueue_microbatch,4.299
scheduler.build_microbatch,8.484
scheduler.decode_pop,86261.8
scheduler.adapter_pop,85098.8
scheduler.enqueue_microbatch,3.493
scheduler.build_microbatch,9.65
scheduler.decode_pop,79725.6
scheduler.adapter_pop,79192.1
scheduler.enqueue_microbatch,5.493
scheduler.build_microbatch,15.729
scheduler.decode_pop,83334.6
scheduler.adapter_pop,83905.6
scheduler.enqueue_microbatch,6.672
scheduler.build_microbatch,13.632
scheduler.decode_pop,83923.5
scheduler.adapter_pop,84776.4
scheduler.enqueue_microbatch,6.932
scheduler.build_microbatch,18.19
scheduler.decode_pop,80930.4
scheduler.adapter_pop,82382.2
scheduler.enqueue_microbatch,5.422
scheduler.build_microbatch,9.53
scheduler.decode_pop,78306.2
scheduler.adapter_pop,79331.8
scheduler.enqueue_microbatch,3.513
scheduler.build_microbatch,8.419
scheduler.decode_pop,75870.5
scheduler.adapter_pop,75259.6
scheduler.enqueue_microbatch,11.385
scheduler.build_microbatch,23.408
scheduler.decode_pop,76660.2
scheduler.adapter_pop,75274
scheduler.enqueue_microbatch,6.806
scheduler.build_microbatch,14.674
scheduler.decode_pop,78297.1
scheduler.adapter_pop,76898.3
scheduler.enqueue_microbatch,5.817
scheduler.build_microbatch,9.137
scheduler.decode_pop,76639
scheduler.adapter_pop,75296
scheduler.enqueue_microbatch,6.002
scheduler.build_microbatch,15.913
scheduler.decode_pop,82968.9
scheduler.adapter_pop,82075.3
